log_q,log_p,x,z
2.19802904417191,-0.7788276561074651,-0.8480152795220449,0.1204115623027019
3.4630848152175138,-0.8051415391332722,0.38902935163710706,-1.7120887394961983
2.8135712954016476,-1.0858600038130972,-1.0880634774284228,-0.6218228218504817
1.4122526498540935,-0.25039667563395024,-1.2440415634054536,0.04980747038879074
2.4261567473495895,-0.43769211430844135,0.4776831113697175,-0.39519122317357763
1.9611696762267983,-0.29262561133888565,-0.644798569962543,-0.2593123252515744
0.9572137988945961,0.9160273021063262,-0.4351961985208543,1.5130963004114892
1.4689433794595876,-0.3522619097535994,-0.3573464326332128,0.9339948338881953
1.0983221183673868,1.025206268480584,0.25805022134682953,1.4822935760157079
2.4512446778497665,0.5696257724055515,1.5575079045122537,0.20645328502905455
1.6623551120163278,-0.1593647753712572,-0.31994606748368426,0.21979021427256257
1.2303567248181073,1.2932188987754,0.2124709997624948,1.7275640328029187
1.8250295446634277,0.20187063023929844,-0.3166179575249754,-0.6143054148520485
2.112850769009998,0.41160639417528433,1.66238101415692,0.3234851337368596
1.5686538743592342,0.41797153902858286,0.1979413356454709,0.12854276587822092
2.1814291473457916,-0.3562747349289525,-0.8016596836034116,0.2848077526462158
1.6662056247136066,-0.12787367219776294,-0.5390172761345794,0.5822606045587645
2.105954981250105,1.0302608870324754,1.6373639727515186,0.11515728664787148
1.3914718106501065,0.44906371680254337,0.12290755741078667,0.7904447260044845
2.9367975334773453,0.6370040571159228,1.9483497984175817,-0.8294889829772868
1.3429359419057232,0.4509288036364809,-0.8749151855845394,0.4828826493707824
2.512687873688994,-0.15713349886141728,0.7685234386246182,-1.022083907832256
0.9481978621649091,0.6599549373635352,-0.20429879623074085,1.0498277079155163
0.5999394134948275,0.8096089743748913,0.05750832915796506,0.9544251266933832
2.5568477136565844,-0.20747864333316984,0.22749442880489235,-0.20798874909717233
3.000456185599666,-0.5884550552724781,0.8892135832700235,-0.5027360273794019
2.0437249362144683,-0.29274195756149946,-0.13217150234555536,-0.033070445753798264
1.886142653931654,0.2501236973978387,0.44928273303832567,0.5326382859555864
3.6758256398692835,-1.1333325170129238,-0.5919438396253822,-1.4838035073762452
2.3983016106949036,-0.12397995035077906,-0.4503491481979137,-0.9886543095132542
2.0115741147408093,-0.1306781916181699,0.5966509044446019,0.9071736341669601
2.628037604490322,-0.22639073318654251,0.8572158596300413,-0.2195164188964146
2.9841648137761325,-0.37316946894203257,0.12619862384546626,-1.264103869023965
3.724453710552666,-0.8752715936071156,1.7596952652865496,-2.1798735788241594
2.094326626909846,-0.6072534899439044,-0.7312108444122839,-0.4446604542098409
2.7569426159914325,-1.1969568638186858,-1.2373115211269392,-1.7241869351502863
2.6035408694256033,0.6154716790329066,1.1228011241644416,0.10865914068501836
3.0555793243354423,-0.21759386410053022,0.4806082223740864,-0.09562668153801944
-0.15488108958074062,1.0123816109528136,-0.5908774538005265,1.7745556798858737
3.1310864431554255,-0.03479784015145691,1.5789720374727745,-1.2378093695922991
0.950556461447896,0.5727171174365886,-0.08158770267282305,0.6004382003584473
3.7409391586115426,0.6927329782022975,2.522842407108636,-1.187304476930912
1.8529137059978147,-0.8843475064586571,-1.5744938530046713,-1.0271897884984742
1.918730728339584,-0.37660969547709594,-0.6179295258671189,-0.2246859367116665
2.0721130136801333,0.49178071248606803,0.7918619359582537,-0.8474287607919535
1.9567420956857973,0.7179312069363357,1.3675301607919104,1.7495240354100607
1.8248827605543123,0.929317094298633,1.6468756449814037,-0.0776582918919361
1.8351125148741,-0.477120177098941,-0.4044177239984792,-0.758101666888635
0.14314712162403312,1.2930415347628441,0.11058769723446657,2.224126007949039
3.2747409381645807,-0.6884939156361339,0.5797383452469865,-0.8020492003612565
3.4560679507959557,-0.06434388353169057,0.970610296754136,-0.39287471781676236
2.189169641284385,-0.08525206613482886,-0.33156588658555064,-0.23453376708278156
2.6418910979939283,-0.44490284021009385,-0.01673919477030755,-0.7875878360108141
1.0240367551409095,0.06400063093969072,-1.5176910126040326,0.5551808284074855
2.0912157609496913,0.4526353678653539,1.1751294857553711,1.1270953376035417
2.4619532562093056,-0.39443272700180976,-0.8196987668836028,-1.2883038437980028
2.6794806811625906,-0.10866383930954295,0.6489808781676117,-0.5084702086220063
3.428338903587298,-0.5665781698940096,0.358475589570096,-0.4040209826477888
3.168448715881936,-0.9769482738983674,0.43559115962016115,-1.3984933836028062
2.8895776050667825,-0.5835855858555511,-0.1989259976946988,-1.3205657935236434
1.8268537659879824,-0.032297944857042404,0.7781361342321117,-0.40203892659900775
1.3571522903465456,0.1403592162684395,0.7316944840239634,-0.9181822890825273
2.585929399777474,-0.9548016308522603,-0.8675432595564972,0.25993441726876915
1.2665427298125411,0.20382639565525018,0.027807658868392586,0.7511091138243069
1.3007500278445465,0.683766399587277,0.30546653671168855,0.13516471910354405
2.3778803567937645,0.04171088823195124,-0.8524145301266665,0.23158667238620378
2.473124088710085,-0.3738907478471838,0.4101869470566874,-0.9396833442523849
3.234583601192706,-0.3873694448319319,1.2068765339584506,-0.63125272826612
2.2735518784901663,0.5963294165890096,1.3316800379266638,0.32937852053048705
2.007102680139754,0.05786810242949583,-0.19075226490272532,0.5061891008924982
1.4075134360339332,-1.233470132928887,-2.9431109130081476,-0.13494593751430714
2.863306765782254,-0.18928965230257389,0.8529218155687518,0.47766001162732885
2.560857029174124,0.31859666290612865,0.859400682466306,-0.2928872789037474
2.3354756467615365,-0.03773171237858214,0.023655324595892636,-1.1800936676783964
2.700475698369239,-0.6987275503527559,0.2115278610961867,0.24906830463247503
2.6268425799245163,-0.6818854065430107,-0.44549358822759866,-0.4620172285595205
2.7070958174410764,-0.8662921834176227,-0.7624823525201178,-1.7001627222132611
2.5331238934975846,-0.25970364641729726,0.8385134186202426,0.7612141583335174
3.21842869627937,0.015077789298879263,1.388907287363134,0.31841983050361045
1.6852238267432822,0.07808135371855046,0.2891551198867247,0.6516483282180012
1.0784303157001471,0.4713836164629889,-0.8756595169548638,-0.5091893317007538
0.9981885537747079,-0.053574500422218424,-1.473182691451445,1.3818727866240075
2.181860284633537,0.3158638204632337,0.7637534655548279,0.4105946803211774
1.735412706862563,0.38151925855207114,0.7540072138985088,0.8917755044645839
3.0146122422881936,0.024357774877183117,1.3880672706785189,-0.6837476125213106
2.5580855816868304,-1.1376939857104063,-0.18697781303156438,-0.353897530847849
1.0834907477912052,-0.005456117700408422,-0.44873711687234785,1.1865770509481035
1.2912315215064785,0.3252258249680612,-0.5029370507947587,-0.07788744976273573
2.0666953389084703,-0.15054911675548283,1.131443980857898,-0.029138954423272873
2.1455462539659003,1.2267780997845867,1.9530114286277482,1.386547825642353
0.531293488856607,0.0025760272153169117,-0.7397427907918289,1.0643072418592747
1.8676929990360496,0.16561387645254483,-0.3278192970215836,0.1701060097195027
0.13880906520777558,0.85301770303525,-0.19864482974960904,1.7892523473423216
3.680725462118848,-0.4260076712421613,0.8152730163554691,-1.485099016734921
1.1520988676667332,0.2685782642161463,-0.6381366747518092,-0.11298404410688574
3.064637703444377,-0.6783353355517105,1.019440212828194,-0.581452352865728
1.4576199909894063,1.116162434333789,0.6341115846385781,1.3709137442111183
2.110719144694635,0.5899201233110813,0.3434321898749386,1.4717875330456915
1.9796392626355637,0.5590396999590942,1.063876581967886,-0.5098497216299921
1.414600769089283,-0.11783857846074411,-0.781498703144591,0.0930910831975965
1.4147144633000168,-0.0074202363073126165,-0.6456030102195425,0.8572067153666123
2.042347033063875,0.48998436832400327,1.5811246836740667,0.4565813658354788
2.297612629835042,0.18316120001228947,0.028826312468771553,0.21085640039340756
0.7469948447320216,0.35149652592545494,-0.5678930006433782,0.9148575037955353
0.8308694863293168,0.6686962277859838,-0.17561370705733637,1.8274533197408653
1.6004986329571975,-0.4711668954958341,-0.8870043858562899,0.07398639296397908
3.1938393120895876,-0.4919299499345238,0.9612261713098755,-1.1030498491782366
0.5247447114367361,0.21149534933053749,-0.6489371109273407,-0.14514849212909015
2.3470900228934655,0.7105312382241074,0.9804402792155374,-0.0767154703982632
2.5470611684712794,0.06885611288966367,0.9092364055109766,-0.40320787522612145
1.899366524905959,0.40407963583132633,0.028156461610679927,0.6318832522329204
2.699108079271228,0.632743792848663,2.0519518376094905,0.6640972252197744
0.9135022232388812,0.6012103747148275,0.2031494364532118,0.8306833758692327
1.827259088709194,0.2976474694379862,0.5463411535841239,0.4199099022923097
2.086094074015317,0.2978484477223718,1.0162278385629058,0.21293240240632025
1.9282060021001841,-0.25774369115845464,-0.5779863552874432,-1.018626831013867
1.4915490467350232,-0.3572761766811615,-1.0709147480603014,-0.36539032303135294
2.636534618182153,-0.26389421923624623,0.48831768412335363,-0.8618683217401913
1.134352562610339,-0.23435933474953,-0.6598738718074992,0.27066420112230444
0.8956570428001935,-0.10785473510312316,-1.0783776200549138,-0.15014528820011402
1.2959571546908772,0.5630034749146449,-0.8582080091717129,-0.07476179822667614
1.8818013012091195,0.37847146468404796,0.9814063829513126,0.4663211235826226
2.32870327855796,0.5025987606134883,2.0120603916124233,-0.31749320986938667
2.2714570714498152,0.020241416723439265,0.1664450378093238,0.9836071473292012
2.1032915122241587,0.4358292854850225,0.06674917584178273,0.9640413245179213
2.2782936680759818,-0.4120649608767779,0.48401047250177404,-0.9377686624048717
2.068411730030801,0.3701783564709339,0.9099252360785459,1.214875812729796
1.9409918892107245,-0.0787549448405312,0.17360718614672674,-0.3586320829835561
2.3118555937616545,-0.9988076447331462,-0.38230767021795375,-0.7283209011345682
2.6544715299782276,0.2902125916107475,0.9029088284564414,-0.33694994481412016
2.471054934872583,-0.49875988956056233,-0.33170367523854793,-1.2477470914884001
2.0905208124275587,-0.36283792705490103,-0.6118212503763696,0.2876499433708647
1.033625507211506,0.05410792365540515,-0.6363210888532399,1.1133545708998056
2.1078916744005585,-0.19014137297480155,-0.5058905832001276,-1.4823087544559046
2.198525670032424,-0.3697515187626783,-0.10806616670991644,0.36978705445449
1.3163800655159903,0.423280822281107,0.028441128982538862,0.519134449033973
2.093244768991812,-0.06864604857676906,0.680507615271768,0.5916800672056447
1.1129507689662528,-0.015213182608876885,-0.3772720310537062,0.577312339605448
1.9588507450498178,0.5060863489566109,0.0627679260434035,0.3784453715781535
2.0621438486884216,-0.37079422561319947,-0.3006189218276746,-0.4803388992074534
0.4301671531695981,1.2269519059149818,0.1559435423302123,0.8134268198571986
1.6429471254364763,0.9095622567677651,1.2802321599647628,0.2810762066043718
1.2513914887849185,0.18928082418491282,-0.3051433419457755,0.7229200866320572
1.6871768950797323,-0.7696131530571427,-1.5165779366717151,0.26046378336595655
2.1524296028312726,0.6493296123324057,1.0142284070088599,-0.28450219351295164
2.0773061817705143,0.14875355895615094,0.5642129030896196,-0.07985738953926713
2.341154721651444,0.032953948465695104,0.5828843355445408,0.5432353153577956
1.0104284985157395,-0.4930317674710535,-2.1752874141101004,0.9536993824232112
2.4863057728151787,-0.45470880429532756,-0.9800144921922666,-1.8557927053422834
3.490428685423166,-0.5269280336319859,0.44972643457327177,-1.2538606432680823
2.8237970985370526,-0.45764974322763696,-0.06747206271049903,-1.5905854514605708
2.151640167238132,-0.3853940568078621,-0.18083152662130025,-0.5425527319542811
2.6781493949355784,-0.30088996941625223,1.147248501018041,-0.674557034365587
1.6056996389945872,0.05340718593859642,-0.9861931849564615,0.1513284367449351
2.2446987514713417,-0.06293649333744927,-0.4161619445565881,-0.32736672332853184
0.8473722563193087,0.9005314008247959,0.33565444639771563,1.2291540600662243
2.7173750009540516,-0.7046617054566255,-0.7631993475408071,-0.6247333032635775
2.1761798659524416,-0.19749335842384103,-0.6384771232825284,-0.7147038739850283
2.2474720992543373,0.04404055264372092,-0.12757412264071516,-0.8216555279515857
2.2731526778955353,-0.19090663273045508,-0.5923737597792285,-0.3246644911955241
2.566484986918006,-0.6138312221238775,-0.15806627617155464,0.11456558325185391
2.2848122685830723,0.9269676332994949,1.1472215339999445,-0.5005499296633347
1.4481246240533099,-0.6741598808647705,-1.1747733351262393,-0.9201501693555552
3.334704394055495,-0.894550827225096,-0.5474792315987178,-1.3390593498837848
2.689800984433359,-0.5939432863327737,-0.5600999807264765,0.1329830503000708
1.6365279399877743,0.40468491386203936,-0.24156780747677228,-0.5638604554548486
3.332944651425926,0.015883041066090398,0.5215813243458662,-0.9781928875289979
2.7469110686281875,0.9049503328761948,1.7026422890664434,-0.29989005126382234
1.9489625679949545,0.4142843704356072,1.4287219715537844,0.27266803312439003
1.6476633255390651,1.0994072470676015,2.676387482842995,1.904839387068192
1.5397969004257437,-0.20613720721497097,-1.4723167999045141,1.5028902597769669
2.5434575294158295,-1.0271730696005408,-0.6122448338087755,-0.8899890667267286
3.127926890472148,0.6161556598483605,2.572953843210557,-0.47183074674221365
3.1951197400588125,-0.35828244237933227,0.29729042248402116,-1.904255419401014
3.5648935300979385,-1.375500947084818,0.4044259813293817,-1.9112979172016304
2.324911442636993,-0.9423776407169411,-0.04208098910459847,-1.8029012794535328
1.5768069669472549,0.21239282664679826,-0.2928166290639516,0.8201790873356526
3.002032424031918,0.18278886419386828,1.5675284693950895,-0.19164866346147494
3.400894981427579,-0.8753086606568921,0.26354190766650265,-1.4445671819192751
2.42609065133902,-0.5059055217755009,-0.44004376651167526,-0.6875826917888828
2.9900576539739747,-0.8177287169183463,0.24215297785011886,-0.5271261727982351
2.430479845591722,-0.7161668798092873,0.14122091189230568,-0.6786671497253552
1.919997333495836,0.40049968420176996,0.7550928565483148,1.3456034308978169
2.7522064292908204,-0.4495674590655137,0.7046369827715572,-1.8858686009120944
2.5254933834696383,-0.6379639849563621,0.48786008405081094,-0.4821799907588817
2.3916026480296217,-0.08681876521103454,0.01066745564553984,0.18327525040281265
2.321749871494557,0.014004610278376572,0.46682012640401255,0.40657592969845346
3.0107824464467856,-0.5012989964210364,0.06946210437353073,-2.12150674204795
1.5085873886883576,-0.49869415259657435,-0.9310079618669193,0.1259938508300434
2.4545832310358584,-0.3862039024221575,0.2553834666511891,-1.249535217265621
2.1413522712771265,-1.1227304226205586,-1.3040273113045358,-0.6008880937397514
2.646186497196605,-0.6205448532236306,0.1983626886127295,-1.5635057024746755
2.2492158546408585,-0.4224273698944224,-0.6026614488443448,0.6828877113038293
-0.3868079922248505,2.269524777795286,1.7612081032944389,2.9126850904007657
2.314580459633609,0.3009095881452695,0.73488962180172,0.9134505717154168
2.4044543926359747,-0.24493613429776967,-0.16603471439973497,-0.33380437586720596
3.297085860795881,-0.29779238304832684,-0.20272900902082563,-1.719980164103026
1.2903342364943229,0.5917247041658611,1.0928947695956492,0.7800727348587773
1.437760220120231,0.26925062755113427,-0.7528937843382377,1.0913825601122031
4.345568511714505,-0.714518724542412,1.648168007306369,-1.0964732950085518
2.05601203491784,0.7938653753872602,1.5672812038302861,0.8484651119131071
3.0004032611063827,-0.6969150017464922,0.8499533367999373,-1.755698228681479
3.5094008132117063,-1.276290253157272,-0.21867207520234297,-1.2637543130301114
2.853121904331418,0.13841026042774318,0.8614233290638198,0.09050480133036728
2.597468355974934,-0.46786995690075006,-0.0788717417094232,-1.3744584990123163
1.441084681506484,-0.451343673012203,-1.595572516521817,0.6730864744905879
1.4933200103030881,-0.15315807574535115,-0.7388234537683346,1.3140666190018953
2.111630655946442,1.016857761679136,1.3245405312150036,0.015017094915752482
2.0091047336347434,-0.0028522860354852353,0.01945323512907873,0.4255652110518439
1.466283695186253,-0.5513422712272567,-0.325652344267001,1.4825468100537973
1.9616348132517425,0.6079602946068009,1.5245144129989865,0.4527826712110005
1.6947640172317011,-0.06376346246008668,0.7293964088521159,1.2071536273442742
1.8295799539987125,-0.4823766617385299,0.9146677114239836,1.329415154658508
2.30116208909623,-0.08378780140356695,0.5506725773462943,-1.033330781304788
0.7489507533289554,0.6981749190827887,-1.0882084913727792,2.0528778706875466
0.9025441126747171,0.801197435719901,0.10097539148659006,1.0973138681527812
1.6161740183007622,-0.8542686268819546,-1.3486950853995996,0.11924916644219298
2.5520168217815162,-0.020974630700099084,1.2386310122907234,0.7609064357088801
2.138791922124205,-0.07061276625144772,-0.6655423029724636,0.2806116190382116
2.809471236063637,0.7548179102143066,2.3286059871073306,0.19915161554195326
2.538943497767539,-0.9559238281347598,-1.148677331519537,-0.9694811171766019
1.0924296028288079,0.06397967541392824,-0.9810874870390889,-0.4011761962589726
2.4398960659778823,0.3230694006745941,1.1316250452651249,-0.33410992259031946
1.2233420213523807,-0.14480969325032647,-1.7457191774937604,1.0193164422831535
1.9664553993880884,0.1738701194367931,-0.061278837668449514,0.44116048251036133
1.121974088257546,0.8145714027382535,0.29497355294084876,0.37413881283228595
2.7172293795515334,0.6368351511391824,2.7423953563191406,-0.1215006853675768
1.1608594209506364,0.9580120229288588,0.4279038411113262,1.1893435811511623
3.9585245591231355,-1.266562595715246,0.5010052556831425,-2.3424676643960227
2.6328731125713873,-0.05353782792274317,0.007054415921291502,-0.87751273729195
0.6811812564544973,0.4053495229805776,-0.09408631026571566,0.894031890717146
1.4032093169785989,0.005006918682004036,-0.6505872710757508,-0.40411390999246677
2.3685486328989116,0.03546764886324866,0.5317865616742747,0.6015049199911976
0.821934798994885,0.18975493286255674,-0.28888753298651443,1.4991138322274713
1.528385123102052,0.7863621668288198,-0.19132181072869717,0.7527582531419768
2.51238573543288,-0.7537121168998289,-1.6854822794332993,-1.4109451566674005
3.310492458736355,-0.6562779950163001,0.6973341837705582,-0.22516454515441411
3.0471864298791056,-0.3752883512181723,0.12299165033698188,-1.104800450097872
1.748376605592496,0.19250834619914461,-0.19024863742986617,0.44109118924310553
1.1047756795528259,-0.17318525304801477,0.1897219145667912,0.977752176129914
2.5192890924022238,0.5078597708763728,1.4448496757224847,-0.2365744162127572
0.8579082519901551,-0.6178843977675571,-2.547807880930695,0.47866452756710737
2.907261645547323,-0.05975326913137741,0.9700288313912397,-0.19903152093806165
0.7686436293351931,0.27318275244972734,-0.3539309775957833,1.820185099139806
1.9328432016940833,-0.2247430266937578,-0.3369972690454386,0.11826978596678944
2.109503244668917,0.18194597279888175,0.5894394819479853,0.21227352152690823
2.3264526433345196,0.6356624331213315,0.8573739805129467,0.531107450524602
0.7823223534857318,0.24540630883195239,-1.2709771418273086,0.9983525913614579
2.2145257502266777,0.5571616114323028,1.3163071030955795,0.6550837439106584
2.6667081511250643,-0.26183302630895144,-0.6131579841172908,-0.03197580248773285
1.7623534067343618,0.7915887091169118,1.5342005441144413,0.04793458504477317
1.410673477977457,0.22915816711043663,-0.06359264864899473,0.47988405692117914
2.1001871163756993,0.9708130599653988,3.080980264991659,0.5575092754706107
1.8224935578404677,0.028530277979679552,-1.1490799354147738,-0.3599838878087156
1.7916907575214767,0.6231787236464945,0.3053658236175051,-0.5521253363814395
2.186015092660088,1.0385381314393787,1.6067478344541277,-0.22674977699298038
1.1122406723352063,0.4775179425946519,-0.6324145462453558,0.43768557859546214
2.392228704885369,0.02472031003848313,0.46779359513908486,-0.42688531967654003
2.020774231284892,-1.1189718481116715,-2.2067850130922246,-1.028855900508202
1.0550511619666358,-0.35459280999675474,-1.6885434473685528,-0.31934496401353796
2.443986281852256,-1.0995311108768364,-1.3793877145019071,-0.46802852792358657
1.8455847961623975,-0.039423555341005445,-0.30087792838244715,0.5749308704274337
1.583962394337104,-0.026871261464554735,-1.515324067052021,-0.4897424625952919
2.4546222176584904,0.07142892115963799,0.35490206061738505,-0.38879234219736425
1.8873699410630345,-0.1292496448500543,-0.3465930791657704,1.7795824787680068
0.8131389150195141,-0.948172322183287,-2.899279428792148,0.4242784216374304
2.4790594435439663,-0.21477911244537623,0.5929875232271646,-0.8785821885426749
1.821977016415692,1.270912821771406,1.1587421793581953,1.141705772454114
2.524255394620945,0.2188277775970933,0.7489417611287914,-0.3467536841833623
1.646996881013233,0.670683128633922,0.7740578685109855,-0.7700017439208128
1.3476927639636582,0.07096967361559758,-0.4659522556707302,0.6158475483523498
2.759803117893031,-1.0867746849292736,-0.39479025456326994,-1.3394781833984455
2.3660592031197645,-0.22909337745675598,0.06981239458697343,-0.061097880512428045
2.0329459243815515,0.3654948119157103,0.18044890627502053,0.5348065096514217
1.1899003928061056,0.8441265571266335,0.8154485648935009,0.7101871621612948
1.8025884619020238,1.087060695833257,1.9335009964402365,-0.49852249056958037
2.519786681170289,0.23040589078934282,1.2198908663422403,-0.47235539960773437
1.9263742617946185,-0.0626909844917948,-0.2780742486776975,-0.07823690903272856
-0.045662057031999104,-0.5186559804152105,-2.533925735352513,1.1522580439160364
2.0054050317780328,-1.0022659046913265,-1.7253683115955143,-1.7003928389636935
1.437527037464176,0.21968211969651924,0.24280997010748817,0.7805051639370356
1.7952941029903888,-0.22130087883036917,-1.2236871644205845,0.2869403433703242
2.0990032967435233,0.6890109732916143,1.897273868704218,1.3007078432817143
2.619894054710957,-0.468684806874395,-0.46457066156372906,-1.060168531991288
1.7580086818072882,0.5006359790534082,-0.31657009496997446,1.0969167258491686
2.5818184322347855,-0.3010524182892025,0.35879741930224335,-0.8192167338301595
0.9254492522821809,0.15418124226704502,-0.6781134478193981,0.2884082331825069
1.5621704078581484,0.22984760852006164,-0.23596788615600695,-0.3684061297702345
3.7811695337850555,-0.5004962247908026,1.2892996380042072,-2.3259504976031313
2.0070777058707456,0.287378527927952,1.1686920892906614,-0.050934459916463316
1.9624926586825937,1.159023894597631,1.838210990902938,0.3769564772292818
2.7503497493839397,0.9864816057294195,1.5278926640504558,0.8232494760182454
3.0559568921191933,-0.06628241397200907,1.3569865859925523,-0.5927254847904811
2.212560146000437,-1.1491935195598628,-1.762240044133782,-1.1019518993203785
2.2120809180329086,-0.5501293373307367,-0.11330884522331634,0.6768053322594048
1.445664108843221,0.060456205001336416,-0.7789947618725602,-0.333112562973881
1.5060727463093302,-0.15327402826742678,-0.12543772967249517,0.9984624790179735
1.3157131077459798,0.2705813428193662,0.3438132926884639,1.3583237794752598
2.954768941504801,0.10522390769516554,0.590963958907068,-0.21420408480065478
1.425314889403869,0.4079247058138725,0.6124105972774997,-0.15499114818405768
3.610375051132978,-0.09478501152786106,1.1593984364693968,-0.678067504920396
3.5571547696975427,-0.11283596700993984,0.7821522716140366,-1.9170834013488038
2.667026394570879,0.3871690226698087,1.3976458747965261,0.001591211890401003
0.6417472481091601,0.3987528468079316,-1.2960239788804429,0.6982939906790122
1.8461157857754968,0.22042245854332304,-0.9992199978161346,1.0153985564985282
2.1219032020498987,-0.03521785551927234,0.2093007747548106,-0.011208898966511173
1.8262483206262927,0.281053805105279,0.6804149084437736,1.765204581762284
1.9909604389158733,-1.2893333861225353,-1.5830301348455733,-0.4881757468284195
1.4288956864472167,-0.6717968952609308,-1.9995664957716908,-0.012680377156587546
2.7913095306325735,0.44370958957603973,0.8966272619218497,-0.5062920835531852
1.680352232481814,0.36808965446919595,-0.3091387206435307,-0.40891231355901586
2.444649493743129,-0.2658154907113318,0.6462148479813875,-0.252655156458373
1.7476995597260394,0.344683642144228,0.8655158935733493,-0.6433213837715726
2.697182184117876,-0.39469650588392047,0.4465287999530961,-0.388094721886626
0.6694962768253705,0.5474236965707262,-0.8193777744577637,0.27935604135595593
1.9082963778620208,0.46573934298753306,0.8869513823689529,0.1165570952705544
1.947732747773232,-0.09681128523989979,-0.3808889410101982,-0.9807080185489652
1.3684032480770185,0.9621198195994438,0.8290166105668256,0.49384878937681914
1.4161956351741147,-0.4983166517280108,-1.4773656863483473,-0.763905791330032
1.2919936899596018,0.7062629437336962,0.4643438454520228,0.4457804361886687
2.429773493722485,-0.24525369588564688,-0.05175404839250277,0.081595710022399
3.0468121326007322,-0.9174506326576521,-0.35922370577394735,-1.8112461605507988
2.7157608188434237,0.03986838040653176,0.6547536961952447,-0.9711612494775578
2.7331593473488334,0.3172929102684382,0.3420760326093604,0.9158794012290676
3.1672973420482196,-0.5233237404991068,0.10790698614268006,-0.5976738243439671
2.778882267382565,-0.3149664804339045,0.34815909190929045,-0.6099973903623397
1.7075108244656585,-0.8320759155672829,-0.8719296715053854,-0.3990345735818791
1.5834690841019141,0.5776485193117856,0.31995415007748956,0.12149523762261326
1.7362364102915517,-1.0454519622852243,-1.0732529090658518,0.561350118709479
0.7719161573947992,-0.2633225991971012,-1.1481883729034899,-0.2655240847484319
1.8568088164020742,0.4155183081157421,0.06595831542663082,1.61979775289263
2.293889719743693,0.1831355848318994,0.2693444586540124,-0.5271766416025412
2.1262958744197324,-0.5758905045700099,-0.8282129790760498,-0.42709056357620767
1.3298263864472224,-0.6904090832791836,-1.0634771067443067,-0.159602399901582
0.6310898244263612,0.1606788437832969,-1.1777720643165854,0.17458692552484595
1.3070101221495385,-0.04884482794609679,-0.533609950826993,1.4060479026976822
0.0012822291232776895,1.176006427656654,-0.6914106280710581,2.249987787369954
2.918644848813918,1.0133735070943004,1.6372998040520033,-0.30766091029920767
1.8505014897129952,-0.5223170873648321,-1.3017992316394764,-0.14443403166968566
1.1869963138775284,0.14952896031511836,-0.2488183520421698,0.6194537715833542
